"GEO_ID","id"
"S0502_C02_108E","Estimate!!Foreign born; Entered 2010 or later!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income!!Mean retirement income (dollars)"
"S0502_C02_108M","Margin of Error!!Foreign born; Entered 2010 or later!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income!!Mean retirement income (dollars)"
"S0502_C02_109E","Estimate!!Foreign born; Entered 2010 or later!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With Food Stamp/SNAP benefits"
"S0502_C02_109M","Margin of Error!!Foreign born; Entered 2010 or later!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!With Food Stamp/SNAP benefits"
"S0502_C02_110E","Estimate!!Foreign born; Entered 2010 or later!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!Median Household income (dollars)"
"S0502_C02_110M","Margin of Error!!Foreign born; Entered 2010 or later!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!Median Household income (dollars)"
"S0502_C02_111E","Estimate!!Foreign born; Entered 2010 or later!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!Average number of workers per household"
"S0502_C02_111M","Margin of Error!!Foreign born; Entered 2010 or later!!INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Households!!Average number of workers per household"
"S0502_C02_112E","Estimate!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined"
"S0502_C02_112M","Margin of Error!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined"
"S0502_C02_113E","Estimate!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0502_C02_113M","Margin of Error!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0502_C02_114E","Estimate!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 199 percent of the poverty level"
"S0502_C02_114M","Margin of Error!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 199 percent of the poverty level"
"S0502_C02_115E","Estimate!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 200 percent of the poverty level"
"S0502_C02_115M","Margin of Error!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 200 percent of the poverty level"
"S0502_C02_116E","Estimate!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0502_C02_116M","Margin of Error!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0502_C02_117E","Estimate!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0502_C02_117M","Margin of Error!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0502_C02_118E","Estimate!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0502_C02_118M","Margin of Error!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0502_C02_119E","Estimate!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0502_C02_119M","Margin of Error!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0502_C02_120E","Estimate!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 18 years"
"S0502_C02_120M","Margin of Error!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 18 years"
"S0502_C02_121E","Estimate!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 5 years only"
"S0502_C02_121M","Margin of Error!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 5 years only"
"S0502_C02_122E","Estimate!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no spouse present, family"
"S0502_C02_122M","Margin of Error!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no spouse present, family"
"S0502_C02_123E","Estimate!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no spouse present, family!!With related children of the householder under 18 years"
"S0502_C02_123M","Margin of Error!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no spouse present, family!!With related children of the householder under 18 years"
"S0502_C02_124E","Estimate!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no spouse present, family!!With related children of the householder under 5 years only"
"S0502_C02_124M","Margin of Error!!Foreign born; Entered 2010 or later!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no spouse present, family!!With related children of the householder under 5 years only"
"S0502_C02_125E","Estimate!!Foreign born; Entered 2010 or later!!Occupied housing units"
"S0502_C02_125M","Margin of Error!!Foreign born; Entered 2010 or later!!Occupied housing units"
"S0502_C02_126E","Estimate!!Foreign born; Entered 2010 or later!!Occupied housing units!!HOUSING TENURE!!Owner-occupied housing units"
"S0502_C02_126M","Margin of Error!!Foreign born; Entered 2010 or later!!Occupied housing units!!HOUSING TENURE!!Owner-occupied housing units"
"S0502_C02_127E","Estimate!!Foreign born; Entered 2010 or later!!Occupied housing units!!HOUSING TENURE!!Renter-occupied housing units"
"S0502_C02_127M","Margin of Error!!Foreign born; Entered 2010 or later!!Occupied housing units!!HOUSING TENURE!!Renter-occupied housing units"
"S0502_C02_128E","Estimate!!Foreign born; Entered 2010 or later!!Occupied housing units!!HOUSING TENURE!!Average household size of owner-occupied unit"
"S0502_C02_128M","Margin of Error!!Foreign born; Entered 2010 or later!!Occupied housing units!!HOUSING TENURE!!Average household size of owner-occupied unit"
"S0502_C02_129E","Estimate!!Foreign born; Entered 2010 or later!!Occupied housing units!!HOUSING TENURE!!Average household size of renter-occupied unit"
"S0502_C02_129M","Margin of Error!!Foreign born; Entered 2010 or later!!Occupied housing units!!HOUSING TENURE!!Average household size of renter-occupied unit"
"S0502_C02_130E","Estimate!!Foreign born; Entered 2010 or later!!Occupied housing units!!ROOMS!!1 room"
"S0502_C02_130M","Margin of Error!!Foreign born; Entered 2010 or later!!Occupied housing units!!ROOMS!!1 room"
"S0502_C02_131E","Estimate!!Foreign born; Entered 2010 or later!!Occupied housing units!!ROOMS!!2 or 3 rooms"
"S0502_C02_131M","Margin of Error!!Foreign born; Entered 2010 or later!!Occupied housing units!!ROOMS!!2 or 3 rooms"
"S0502_C02_132E","Estimate!!Foreign born; Entered 2010 or later!!Occupied housing units!!ROOMS!!4 or 5 rooms"
"S0502_C02_132M","Margin of Error!!Foreign born; Entered 2010 or later!!Occupied housing units!!ROOMS!!4 or 5 rooms"
"S0502_C02_133E","Estimate!!Foreign born; Entered 2010 or later!!Occupied housing units!!ROOMS!!6 or 7 rooms"
"S0502_C02_133M","Margin of Error!!Foreign born; Entered 2010 or later!!Occupied housing units!!ROOMS!!6 or 7 rooms"
"S0502_C02_134E","Estimate!!Foreign born; Entered 2010 or later!!Occupied housing units!!ROOMS!!8 or more rooms"
"S0502_C02_134M","Margin of Error!!Foreign born; Entered 2010 or later!!Occupied housing units!!ROOMS!!8 or more rooms"
"S0502_C02_135E","Estimate!!Foreign born; Entered 2010 or later!!Occupied housing units!!Median number of rooms"
"S0502_C02_135M","Margin of Error!!Foreign born; Entered 2010 or later!!Occupied housing units!!Median number of rooms"
"S0502_C02_136E","Estimate!!Foreign born; Entered 2010 or later!!Occupied housing units!!1.01 or more occupants per room"
"S0502_C02_136M","Margin of Error!!Foreign born; Entered 2010 or later!!Occupied housing units!!1.01 or more occupants per room"
"S0502_C02_137E","Estimate!!Foreign born; Entered 2010 or later!!Occupied housing units!!VEHICLES AVAILABLE!!None"
"S0502_C02_137M","Margin of Error!!Foreign born; Entered 2010 or later!!Occupied housing units!!VEHICLES AVAILABLE!!None"
"S0502_C02_138E","Estimate!!Foreign born; Entered 2010 or later!!Occupied housing units!!VEHICLES AVAILABLE!!1 or more"
"S0502_C02_138M","Margin of Error!!Foreign born; Entered 2010 or later!!Occupied housing units!!VEHICLES AVAILABLE!!1 or more"
"S0502_C02_139E","Estimate!!Foreign born; Entered 2010 or later!!Occupied housing units!!SELECTED CHARACTERISTICS!!No telephone service available"
"S0502_C02_139M","Margin of Error!!Foreign born; Entered 2010 or later!!Occupied housing units!!SELECTED CHARACTERISTICS!!No telephone service available"
"S0502_C02_140E","Estimate!!Foreign born; Entered 2010 or later!!Occupied housing units!!SELECTED CHARACTERISTICS!!Limited English Speaking Households"
"S0502_C02_140M","Margin of Error!!Foreign born; Entered 2010 or later!!Occupied housing units!!SELECTED CHARACTERISTICS!!Limited English Speaking Households"
"S0502_C02_141E","Estimate!!Foreign born; Entered 2010 or later!!Owner-occupied housing units"
"S0502_C02_141M","Margin of Error!!Foreign born; Entered 2010 or later!!Owner-occupied housing units"
"S0502_C02_142E","Estimate!!Foreign born; Entered 2010 or later!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0502_C02_142M","Margin of Error!!Foreign born; Entered 2010 or later!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0502_C02_143E","Estimate!!Foreign born; Entered 2010 or later!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0502_C02_143M","Margin of Error!!Foreign born; Entered 2010 or later!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0502_C02_144E","Estimate!!Foreign born; Entered 2010 or later!!Renter-occupied housing units"
"S0502_C02_144M","Margin of Error!!Foreign born; Entered 2010 or later!!Renter-occupied housing units"
"S0502_C02_145E","Estimate!!Foreign born; Entered 2010 or later!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0502_C02_145M","Margin of Error!!Foreign born; Entered 2010 or later!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0502_C02_146E","Estimate!!Foreign born; Entered 2010 or later!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0502_C02_146M","Margin of Error!!Foreign born; Entered 2010 or later!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0502_C03_001E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population"
"S0502_C03_001M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population"
"S0502_C03_002E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!CITIZENSHIP!!Naturalized citizen"
"S0502_C03_002M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!CITIZENSHIP!!Naturalized citizen"
"S0502_C03_003E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!CITIZENSHIP!!Not a citizen"
"S0502_C03_003M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!CITIZENSHIP!!Not a citizen"
"S0502_C03_004E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population excluding population born at sea"
"S0502_C03_004M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population excluding population born at sea"
"S0502_C03_005E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Europe"
"S0502_C03_005M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Europe"
"S0502_C03_006E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Asia"
"S0502_C03_006M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Asia"
"S0502_C03_007E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Africa"
"S0502_C03_007M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Africa"
"S0502_C03_008E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Oceania"
"S0502_C03_008M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Oceania"
"S0502_C03_009E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Latin America"
"S0502_C03_009M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Latin America"
"S0502_C03_010E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Northern America"
"S0502_C03_010M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Northern America"
"S0502_C03_011E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!SEX AND AGE!!Male"
"S0502_C03_011M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!SEX AND AGE!!Male"
"S0502_C03_012E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!SEX AND AGE!!Female"
"S0502_C03_012M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!SEX AND AGE!!Female"
"S0502_C03_013E","Estimate!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!SEX AND AGE!!Under 5 years"
"S0502_C03_013M","Margin of Error!!Foreign born; Entered 2000 to 2009!!Foreign-born population!!SEX AND AGE!!Under 5 years"
