"GEO_ID","id"
"S0502_C04_073E","Foreign born; Entered before 2000!!Estimate!!OCCUPATION!!Natural resources, construction, and maintenance occupations"
"S0502_C04_073M","Foreign born; Entered before 2000!!Margin of Error!!OCCUPATION!!Natural resources, construction, and maintenance occupations"
"S0502_C04_074E","Foreign born; Entered before 2000!!Estimate!!OCCUPATION!!Production, transportation, and material moving occupations"
"S0502_C04_074M","Foreign born; Entered before 2000!!Margin of Error!!OCCUPATION!!Production, transportation, and material moving occupations"
"S0502_C04_075E","Foreign born; Entered before 2000!!Estimate!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining"
"S0502_C04_075M","Foreign born; Entered before 2000!!Margin of Error!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining"
"S0502_C04_076E","Foreign born; Entered before 2000!!Estimate!!INDUSTRY!!Construction"
"S0502_C04_076M","Foreign born; Entered before 2000!!Margin of Error!!INDUSTRY!!Construction"
"S0502_C04_077E","Foreign born; Entered before 2000!!Estimate!!INDUSTRY!!Manufacturing"
"S0502_C04_077M","Foreign born; Entered before 2000!!Margin of Error!!INDUSTRY!!Manufacturing"
"S0502_C04_078E","Foreign born; Entered before 2000!!Estimate!!INDUSTRY!!Wholesale trade"
"S0502_C04_078M","Foreign born; Entered before 2000!!Margin of Error!!INDUSTRY!!Wholesale trade"
"S0502_C04_079E","Foreign born; Entered before 2000!!Estimate!!INDUSTRY!!Retail trade"
"S0502_C04_079M","Foreign born; Entered before 2000!!Margin of Error!!INDUSTRY!!Retail trade"
"S0502_C04_080E","Foreign born; Entered before 2000!!Estimate!!INDUSTRY!!Transportation and warehousing, and utilities"
"S0502_C04_080M","Foreign born; Entered before 2000!!Margin of Error!!INDUSTRY!!Transportation and warehousing, and utilities"
"S0502_C04_081E","Foreign born; Entered before 2000!!Estimate!!INDUSTRY!!Information"
"S0502_C04_081M","Foreign born; Entered before 2000!!Margin of Error!!INDUSTRY!!Information"
"S0502_C04_082E","Foreign born; Entered before 2000!!Estimate!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing"
"S0502_C04_082M","Foreign born; Entered before 2000!!Margin of Error!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing"
"S0502_C04_083E","Foreign born; Entered before 2000!!Estimate!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services"
"S0502_C04_083M","Foreign born; Entered before 2000!!Margin of Error!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services"
"S0502_C04_084E","Foreign born; Entered before 2000!!Estimate!!INDUSTRY!!Educational services, and health care and social assistance"
"S0502_C04_084M","Foreign born; Entered before 2000!!Margin of Error!!INDUSTRY!!Educational services, and health care and social assistance"
"S0502_C04_085E","Foreign born; Entered before 2000!!Estimate!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services"
"S0502_C04_085M","Foreign born; Entered before 2000!!Margin of Error!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services"
"S0502_C04_086E","Foreign born; Entered before 2000!!Estimate!!INDUSTRY!!Other services (except public administration)"
"S0502_C04_086M","Foreign born; Entered before 2000!!Margin of Error!!INDUSTRY!!Other services (except public administration)"
"S0502_C04_087E","Foreign born; Entered before 2000!!Estimate!!INDUSTRY!!Public administration"
"S0502_C04_087M","Foreign born; Entered before 2000!!Margin of Error!!INDUSTRY!!Public administration"
"S0502_C04_088E","Foreign born; Entered before 2000!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings"
"S0502_C04_088M","Foreign born; Entered before 2000!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings"
"S0502_C04_089E","Foreign born; Entered before 2000!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$1 to $9,999 or loss"
"S0502_C04_089M","Foreign born; Entered before 2000!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$1 to $9,999 or loss"
"S0502_C04_090E","Foreign born; Entered before 2000!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$10,000 to $14,999"
"S0502_C04_090M","Foreign born; Entered before 2000!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$10,000 to $14,999"
"S0502_C04_091E","Foreign born; Entered before 2000!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$15,000 to $24,999"
"S0502_C04_091M","Foreign born; Entered before 2000!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$15,000 to $24,999"
"S0502_C04_092E","Foreign born; Entered before 2000!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$25,000 to $34,999"
"S0502_C04_092M","Foreign born; Entered before 2000!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$25,000 to $34,999"
"S0502_C04_093E","Foreign born; Entered before 2000!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$35,000 to $49,999"
"S0502_C04_093M","Foreign born; Entered before 2000!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$35,000 to $49,999"
"S0502_C04_094E","Foreign born; Entered before 2000!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$50,000 to $74,999"
"S0502_C04_094M","Foreign born; Entered before 2000!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$50,000 to $74,999"
"S0502_C04_095E","Foreign born; Entered before 2000!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$75,000 or more"
"S0502_C04_095M","Foreign born; Entered before 2000!!Margin of Error!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$75,000 or more"
"S0502_C04_096E","Foreign born; Entered before 2000!!Estimate!!Median earnings (dollars) for full-time, year-round workers!!Male"
"S0502_C04_096M","Foreign born; Entered before 2000!!Margin of Error!!Median earnings (dollars) for full-time, year-round workers!!Male"
"S0502_C04_097E","Foreign born; Entered before 2000!!Estimate!!Median earnings (dollars) for full-time, year-round workers!!Female"
"S0502_C04_097M","Foreign born; Entered before 2000!!Margin of Error!!Median earnings (dollars) for full-time, year-round workers!!Female"
"S0502_C04_098E","Foreign born; Entered before 2000!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households"
"S0502_C04_098M","Foreign born; Entered before 2000!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households"
"S0502_C04_099E","Foreign born; Entered before 2000!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings"
"S0502_C04_099M","Foreign born; Entered before 2000!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings"
"S0502_C04_100E","Foreign born; Entered before 2000!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings!!Mean earnings (dollars)"
"S0502_C04_100M","Foreign born; Entered before 2000!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With earnings!!Mean earnings (dollars)"
"S0502_C04_101E","Foreign born; Entered before 2000!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Social Security income"
"S0502_C04_101M","Foreign born; Entered before 2000!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Social Security income"
"S0502_C04_102E","Foreign born; Entered before 2000!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Social Security income!!Mean Social Security income (dollars)"
"S0502_C04_102M","Foreign born; Entered before 2000!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Social Security income!!Mean Social Security income (dollars)"
"S0502_C04_103E","Foreign born; Entered before 2000!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Supplemental Security Income"
"S0502_C04_103M","Foreign born; Entered before 2000!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Supplemental Security Income"
"S0502_C04_104E","Foreign born; Entered before 2000!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Supplemental Security Income!!Mean Supplemental Security Income (dollars)"
"S0502_C04_104M","Foreign born; Entered before 2000!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Supplemental Security Income!!Mean Supplemental Security Income (dollars)"
"S0502_C04_105E","Foreign born; Entered before 2000!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With cash public assistance income"
"S0502_C04_105M","Foreign born; Entered before 2000!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With cash public assistance income"
"S0502_C04_106E","Foreign born; Entered before 2000!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With cash public assistance income!!Mean cash public assistance income (dollars)"
"S0502_C04_106M","Foreign born; Entered before 2000!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With cash public assistance income!!Mean cash public assistance income (dollars)"
"S0502_C04_107E","Foreign born; Entered before 2000!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income"
"S0502_C04_107M","Foreign born; Entered before 2000!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income"
"S0502_C04_108E","Foreign born; Entered before 2000!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income!!Mean retirement income (dollars)"
"S0502_C04_108M","Foreign born; Entered before 2000!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With retirement income!!Mean retirement income (dollars)"
"S0502_C04_109E","Foreign born; Entered before 2000!!Estimate!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Food Stamp/SNAP benefits"
"S0502_C04_109M","Foreign born; Entered before 2000!!Margin of Error!!INCOME IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!Households!!With Food Stamp/SNAP benefits"
"S0502_C04_110E","Foreign born; Entered before 2000!!Estimate!!Median Household income (dollars)"
"S0502_C04_110M","Foreign born; Entered before 2000!!Margin of Error!!Median Household income (dollars)"
"S0502_C04_111E","Foreign born; Entered before 2000!!Estimate!!Average number of workers per household"
"S0502_C04_111M","Foreign born; Entered before 2000!!Margin of Error!!Average number of workers per household"
"S0502_C04_112E","Foreign born; Entered before 2000!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined"
"S0502_C04_112M","Foreign born; Entered before 2000!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined"
"S0502_C04_113E","Foreign born; Entered before 2000!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0502_C04_113M","Foreign born; Entered before 2000!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0502_C04_114E","Foreign born; Entered before 2000!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 199 percent of the poverty level"
"S0502_C04_114M","Foreign born; Entered before 2000!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 199 percent of the poverty level"
"S0502_C04_115E","Foreign born; Entered before 2000!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 200 percent of the poverty level"
"S0502_C04_115M","Foreign born; Entered before 2000!!Margin of Error!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 200 percent of the poverty level"
"S0502_C04_116E","Foreign born; Entered before 2000!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0502_C04_116M","Foreign born; Entered before 2000!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families"
"S0502_C04_117E","Foreign born; Entered before 2000!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0502_C04_117M","Foreign born; Entered before 2000!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years"
"S0502_C04_118E","Foreign born; Entered before 2000!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0502_C04_118M","Foreign born; Entered before 2000!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only"
"S0502_C04_119E","Foreign born; Entered before 2000!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0502_C04_119M","Foreign born; Entered before 2000!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family"
"S0502_C04_120E","Foreign born; Entered before 2000!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 18 years"
"S0502_C04_120M","Foreign born; Entered before 2000!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 18 years"
"S0502_C04_121E","Foreign born; Entered before 2000!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 5 years only"
"S0502_C04_121M","Foreign born; Entered before 2000!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Married-couple family!!With related children of the householder under 5 years only"
"S0502_C04_122E","Foreign born; Entered before 2000!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family"
"S0502_C04_122M","Foreign born; Entered before 2000!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family"
"S0502_C04_123E","Foreign born; Entered before 2000!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 18 years"
"S0502_C04_123M","Foreign born; Entered before 2000!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 18 years"
"S0502_C04_124E","Foreign born; Entered before 2000!!Estimate!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 5 years only"
"S0502_C04_124M","Foreign born; Entered before 2000!!Margin of Error!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!Female householder, no husband present, family!!With related children of the householder under 5 years only"
"S0502_C04_125E","Foreign born; Entered before 2000!!Estimate!!Occupied housing units"
"S0502_C04_125M","Foreign born; Entered before 2000!!Margin of Error!!Occupied housing units"
"S0502_C04_126E","Foreign born; Entered before 2000!!Estimate!!Occupied housing units!!HOUSING TENURE!!Owner-occupied housing units"
"S0502_C04_126M","Foreign born; Entered before 2000!!Margin of Error!!Occupied housing units!!HOUSING TENURE!!Owner-occupied housing units"
"S0502_C04_127E","Foreign born; Entered before 2000!!Estimate!!Occupied housing units!!HOUSING TENURE!!Renter-occupied housing units"
"S0502_C04_127M","Foreign born; Entered before 2000!!Margin of Error!!Occupied housing units!!HOUSING TENURE!!Renter-occupied housing units"
"S0502_C04_128E","Foreign born; Entered before 2000!!Estimate!!Average household size of owner-occupied unit"
"S0502_C04_128M","Foreign born; Entered before 2000!!Margin of Error!!Average household size of owner-occupied unit"
"S0502_C04_129E","Foreign born; Entered before 2000!!Estimate!!Average household size of renter-occupied unit"
"S0502_C04_129M","Foreign born; Entered before 2000!!Margin of Error!!Average household size of renter-occupied unit"
"S0502_C04_130E","Foreign born; Entered before 2000!!Estimate!!ROOMS!!1 room"
"S0502_C04_130M","Foreign born; Entered before 2000!!Margin of Error!!ROOMS!!1 room"
"S0502_C04_131E","Foreign born; Entered before 2000!!Estimate!!ROOMS!!2 or 3 rooms"
"S0502_C04_131M","Foreign born; Entered before 2000!!Margin of Error!!ROOMS!!2 or 3 rooms"
"S0502_C04_132E","Foreign born; Entered before 2000!!Estimate!!ROOMS!!4 or 5 rooms"
"S0502_C04_132M","Foreign born; Entered before 2000!!Margin of Error!!ROOMS!!4 or 5 rooms"
"S0502_C04_133E","Foreign born; Entered before 2000!!Estimate!!ROOMS!!6 or 7 rooms"
"S0502_C04_133M","Foreign born; Entered before 2000!!Margin of Error!!ROOMS!!6 or 7 rooms"
"S0502_C04_134E","Foreign born; Entered before 2000!!Estimate!!ROOMS!!8 or more rooms"
"S0502_C04_134M","Foreign born; Entered before 2000!!Margin of Error!!ROOMS!!8 or more rooms"
"S0502_C04_135E","Foreign born; Entered before 2000!!Estimate!!Median number of rooms"
"S0502_C04_135M","Foreign born; Entered before 2000!!Margin of Error!!Median number of rooms"
"S0502_C04_136E","Foreign born; Entered before 2000!!Estimate!!1.01 or more occupants per room"
"S0502_C04_136M","Foreign born; Entered before 2000!!Margin of Error!!1.01 or more occupants per room"
"S0502_C04_137E","Foreign born; Entered before 2000!!Estimate!!VEHICLES AVAILABLE!!None"
"S0502_C04_137M","Foreign born; Entered before 2000!!Margin of Error!!VEHICLES AVAILABLE!!None"
"S0502_C04_138E","Foreign born; Entered before 2000!!Estimate!!VEHICLES AVAILABLE!!1 or more"
"S0502_C04_138M","Foreign born; Entered before 2000!!Margin of Error!!VEHICLES AVAILABLE!!1 or more"
"S0502_C04_139E","Foreign born; Entered before 2000!!Estimate!!SELECTED CHARACTERISTICS!!No telephone service available"
"S0502_C04_139M","Foreign born; Entered before 2000!!Margin of Error!!SELECTED CHARACTERISTICS!!No telephone service available"
"S0502_C04_140E","Foreign born; Entered before 2000!!Estimate!!SELECTED CHARACTERISTICS!!Limited English Speaking Households"
"S0502_C04_140M","Foreign born; Entered before 2000!!Margin of Error!!SELECTED CHARACTERISTICS!!Limited English Speaking Households"
"S0502_C04_141E","Foreign born; Entered before 2000!!Estimate!!Owner-occupied housing units"
"S0502_C04_141M","Foreign born; Entered before 2000!!Margin of Error!!Owner-occupied housing units"
"S0502_C04_142E","Foreign born; Entered before 2000!!Estimate!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0502_C04_142M","Foreign born; Entered before 2000!!Margin of Error!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0502_C04_143E","Foreign born; Entered before 2000!!Estimate!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0502_C04_143M","Foreign born; Entered before 2000!!Margin of Error!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0502_C04_144E","Foreign born; Entered before 2000!!Estimate!!Renter-occupied housing units"
"S0502_C04_144M","Foreign born; Entered before 2000!!Margin of Error!!Renter-occupied housing units"
"S0502_C04_145E","Foreign born; Entered before 2000!!Estimate!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0502_C04_145M","Foreign born; Entered before 2000!!Margin of Error!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent"
"S0502_C04_146E","Foreign born; Entered before 2000!!Estimate!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
"S0502_C04_146M","Foreign born; Entered before 2000!!Margin of Error!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more"
